date,other_expenses_yrly,diluted_eps_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,depreciation_and_amortisation_expense_yrly,other_income_yrly,basic_eps_yrly,profit_after_interest_but_before_exceptional_items_yrly,net_profit_loss_from_ordinary_activities_after_tax_yrly,net_profit_yrly,expenditure_yrly,tax_yrly
2015-10-04,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-05,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-06,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-07,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-08,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-09,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-10,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-11,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-12,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-13,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-14,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-15,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-16,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-17,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-18,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-19,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-20,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-21,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-22,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-23,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-24,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-25,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-26,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-27,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-28,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-29,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-30,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-10-31,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-01,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-02,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-03,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-04,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-05,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-06,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-07,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-08,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-09,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-10,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-11,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-12,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-13,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-14,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-15,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-16,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-17,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-18,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-19,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-20,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-21,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-22,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-23,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-24,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-25,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-26,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-27,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-28,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-29,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-11-30,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-01,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-02,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-03,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-04,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-05,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-06,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-07,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-08,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-09,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-10,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-11,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-12,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-13,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-14,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-15,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-16,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-17,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-18,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-19,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-20,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-21,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-22,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-23,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-24,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-25,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-26,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-27,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-28,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-29,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-30,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2015-12-31,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-01,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-02,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-03,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-04,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-05,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-06,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-07,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-08,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-09,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-10,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-11,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-12,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-13,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-14,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-15,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-16,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-17,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-18,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-19,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-20,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-21,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-22,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-23,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-24,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-25,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-26,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-27,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-28,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-29,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-30,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-01-31,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-01,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-02,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-03,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-04,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-05,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-06,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-07,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-08,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-09,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-10,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-11,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-12,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-13,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-14,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-15,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-16,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-17,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-18,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-19,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-20,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-21,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-22,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-23,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-24,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-25,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-26,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-27,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-28,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-02-29,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-01,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-02,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-03,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-04,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-05,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-06,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-07,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-08,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-09,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-10,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-11,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-12,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-13,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-14,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-15,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-16,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-17,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-18,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-19,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-20,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-21,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-22,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-23,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-24,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-25,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-26,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-27,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-28,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-29,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-30,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-03-31,"-5,647.30",30.83,"3,627.30",-985.00,59.4,30.83,"3,627.30","2,681.00","2,681.00","-23,058.60",-946.30
2016-04-01,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-02,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-03,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-04,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-05,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-06,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-07,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-08,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-09,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-10,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-11,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-12,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-13,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-14,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-15,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-16,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-17,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2016-04-18,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
