current_tax_qtr,face_value_in_rs_qtr,diluted_eps_qtr,other_expenses_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,basic_diluted_eps_after_extraordinary_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,deferred_tax_qtr,tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,finance_costs_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,total_income_qtr,basic_eps_qtr,date,interest_qtr,depreciation_and_amortisation_expense_qtr,net_profit_qtr,basic_for_discontinued_continuing_operation_qtr,net_sales_qtr,other_income_qtr,profit_before_interest_and_exceptional_items_qtr,equity_capital_qtr,expenditure_qtr
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-01,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-02,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-03,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-04,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-05,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-06,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-07,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-08,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-09,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-10,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-11,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-12,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-13,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-14,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-15,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-16,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-17,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-18,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-19,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-20,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-21,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-22,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-23,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-24,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-25,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-26,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-27,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-28,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-02-29,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-01,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-02,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-03,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-04,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-05,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-06,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-07,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-08,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-09,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-10,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-11,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-12,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-13,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-14,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-15,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-16,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-17,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-18,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-19,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-20,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-21,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-22,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-23,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-24,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-25,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-26,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-27,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-28,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-29,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-30,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,0.48,"-1,425.22",842.88,0.48,842.99,,-6.91,842.88,,835.97,,0.48,2016-03-31,-108.3,-150.0,835.97,,"6,713.37",108.19,951.18,"3,428.75","-5,870.39"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-01,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-02,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-03,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-04,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-05,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-06,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-07,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-08,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-09,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-10,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-11,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-12,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-13,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-14,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-15,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-16,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-17,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-18,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-19,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-20,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-21,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-22,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-23,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-24,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-25,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-26,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-27,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-28,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-29,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-04-30,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-01,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-02,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-03,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-04,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-05,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-06,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-07,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-08,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-09,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-10,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-11,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-12,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-13,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-14,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-15,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-16,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-17,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-18,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-19,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-20,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-21,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-22,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-23,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-24,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-25,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-26,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-27,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-28,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-29,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-30,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-05-31,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-01,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-02,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-03,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-04,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-05,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-06,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-07,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-08,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-09,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
,2.0,-0.08,-994.83,-234.64,-0.08,-284.92,,8.54,-234.64,,-226.10,,-0.08,2016-06-10,-45.92,-95.01,-226.10,,"2,106.94",96.21,-188.72,"3,428.75","-2,391.86"
