date,Net Sales/Revenue From Operations_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Finance Costs_QTR,Depreciation and amortisation expense_QTR,Employee benefit expense_QTR,Operating and Other expenses_QTR,Finance Income_QTR,Profit on sale of current investments _QTR,Profit after Interest but before Exceptional Items_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Exceptional Item_QTR,Provision for Contingency_QTR,Cost of Goods sold_QTR,Other (gains)  / losses_QTR,License Fees & Spectrum Charges_QTR,Interconnect & Other Access Costs_QTR,Provision for Contingencies _QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Interest_QTR,Diluted EPS after Extraordinary items_QTR,Profit before Interest and Exceptional Items_QTR,Face Value (in Rs)_QTR,Cost of Goods Sold_QTR,Employee Benefit Expenses_QTR,Other Operating Income_QTR,Network Operations Costs_QTR,Net Sales/ Income from Telecommunication services _QTR,Basic EPS after Extraordinary items_QTR,Administration & Other Expenditure_QTR,Depreciation & Amortization_QTR,Equity Capital_QTR,Marketing & Business Promotion Expenses_QTR,Employee benefits expenses_QTR,Operating & Other Expenses_QTR,Revenue from Operations_QTR,% of the total of promoter & promoter group_QTR,%  of the total share capital of the company_QTR,Basic EPS before Extraordinary items_QTR,Percentage of Public Shareholding_QTR,% of the total share capital of the company_QTR,%  of the total of promoter & promoter group_QTR,Diluted EPS before Extraordinary items_QTR,Encumbered Number  of Shares_QTR,Employees Cost_QTR,Non-encumbered Number of Shares_QTR,Number of Public Shareholding_QTR,Basic & Diluted EPS before Extraordinary items_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Employee Cost_QTR,Net Sales / Income from Operations_QTR,Licence Fee & Spectrum Charges_QTR,Employee Coast_QTR,Financial Cost_QTR,Adminstrative & Other Expensess_QTR,Network & Other Charges_QTR,Network Operation Expenditure_QTR,Administration & Other Expenditures_QTR,Access & Interconnection Charges_QTR,Networking Operating Cost / Expenses_QTR,Depreciation / Amortisation_QTR,Profit on Sale of Long Term Investments_QTR,Income from Telecommunications Services_QTR,Adminstrative & Other Expenses_QTR,Fringe Benefit Tax_QTR,Depreciation_QTR,Tax_QTR,Administrative & Other Expenses_QTR
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,664.80",26.00,"2,690.80","-5,641.80","-3,758.80",-398.50,-139.80,"-1,354.90",1.00,9.20,"-2,951.00","-2,951.00","-2,951.00","-2,951.00",-1.51,-1.51,-1.51,-1.51,Notes,-1.51,-1.51,2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-01,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-02,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-03,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-04,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-05,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-06,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-07,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-08,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-09,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-10,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-11,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-12,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-13,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-14,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-15,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-16,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-17,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-18,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-19,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-20,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-21,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-22,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-23,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-24,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-25,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-26,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-27,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-28,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-29,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-30,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-07-31,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-08-01,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-08-02,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-08-03,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-08-04,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-08-05,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-08-06,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-08-07,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,776.60",13.80,"2,790.40","-5,665.30","-3,732.10",-377.30,-153.50,"-1,434.30",17.30,14.60,"-2,874.90","-2,927.60","-2,927.60","-2,927.60",-1.50,-1.50,-1.50,-1.50,Notes,-1.50,-1.50,2022-08-08,-52.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
